id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
592812,Landing Page Submission,Direct Traffic,No,No,0,3.0,471,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
641875,Landing Page Submission,Google,No,No,0,3.0,759,3.0,Form Submitted on Website,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
606589,Landing Page Submission,Google,No,No,1,4.0,904,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
583629,API,Google,No,No,0,2.0,23,2.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
633335,API,Google,No,No,1,2.0,1392,1.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,15.0,No
653207,Landing Page Submission,Referral Sites,Yes,No,0,4.0,124,4.0,Form Submitted on Website,Hospitality Management,,No,No,No,No,No,No,13.0,14.0,No
600979,Landing Page Submission,Google,No,No,1,3.0,1329,3.0,SMS Sent,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,No
655005,Landing Page Submission,Direct Traffic,No,No,0,2.0,1429,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
610615,Landing Page Submission,Direct Traffic,No,No,1,3.0,1321,1.5,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
656504,Landing Page Submission,Google,No,No,0,5.0,1469,2.5,Email Link Clicked,Rural and Agribusiness,,No,No,No,No,No,No,15.0,15.0,No
636052,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
637771,API,Google,No,No,1,2.0,1567,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
595602,API,Google,No,No,1,3.0,1152,3.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
603303,API,Chat,No,No,0,3.0,1315,1.5,Chat Conversation,Finance Management,,No,No,No,No,No,No,16.0,14.0,Yes
581253,Landing Page Submission,Google,No,No,1,4.0,1291,4.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,15.0,20.0,No
637184,Landing Page Submission,Google,No,No,1,6.0,945,6.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
604437,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,32,5.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,,,Yes
645243,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
629377,Landing Page Submission,Direct Traffic,No,No,0,2.0,499,2.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,,,Yes
588170,Landing Page Submission,Direct Traffic,No,No,1,6.0,721,1.5,Chat Conversation,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
645024,API,Chat,No,No,0,2.0,139,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
627214,Landing Page Submission,Direct Traffic,No,No,1,6.0,23,6.0,Page Visited on Website,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
658689,Landing Page Submission,Google,No,No,0,5.0,65,5.0,Unreachable,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
616507,Landing Page Submission,Google,No,No,0,3.0,1385,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
583407,Landing Page Submission,Direct Traffic,No,No,0,2.0,327,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,16.0,20.0,Yes
651100,Landing Page Submission,Google,No,No,1,4.0,638,4.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,14.0,15.0,No
659334,API,Google,No,No,0,2.0,767,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,14.0,No
613046,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
589858,Landing Page Submission,Direct Traffic,No,No,1,4.0,966,4.0,SMS Sent,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,14.0,18.0,Yes
581763,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,16.0,No
636635,Landing Page Submission,Google,No,No,1,7.0,520,3.5,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,16.0,No
637203,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
657318,API,Google,No,No,0,4.0,97,4.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
593398,API,Google,No,No,0,5.0,431,1.25,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
644223,API,Google,No,No,0,3.0,42,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
652789,API,Referral Sites,No,No,1,4.0,945,2.0,Email Link Clicked,,,No,No,No,No,No,No,13.0,13.0,No
584579,Landing Page Submission,Direct Traffic,No,No,0,2.0,46,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
638503,Landing Page Submission,Direct Traffic,No,No,1,3.0,802,3.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
623294,API,Organic Search,No,No,1,9.0,1310,4.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
598886,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Student,No,No,No,No,No,No,,,No
602484,Landing Page Submission,Direct Traffic,No,No,1,2.0,973,2.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,,,Yes
610872,API,Chat,No,No,0,3.0,54,1.5,Page Visited on Website,,,No,No,No,No,No,No,,,No
646068,Landing Page Submission,Direct Traffic,No,No,1,2.0,1579,2.0,Email Opened,Media and Advertising,Working Professional,No,No,No,No,No,No,14.0,19.0,Yes
582709,Landing Page Submission,Organic Search,No,No,1,6.0,1713,6.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
614573,Landing Page Submission,Google,No,No,1,3.0,1590,3.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
634127,Landing Page Submission,Organic Search,No,No,0,7.0,260,7.0,Chat Conversation,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,15.0,13.0,Yes
626976,Landing Page Submission,Google,No,No,1,3.0,679,3.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
646329,Landing Page Submission,Direct Traffic,No,No,0,2.0,76,2.0,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,12.0,16.0,Yes
623095,Landing Page Submission,Google,No,No,0,4.0,34,4.0,Chat Conversation,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,No
611150,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
656911,Landing Page Submission,Direct Traffic,No,No,1,7.0,901,7.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,20.0,No
629432,API,Organic Search,No,No,0,1.0,307,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
590832,Landing Page Submission,Direct Traffic,No,No,1,2.0,181,2.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,13.0,19.0,Yes
654177,Lead Import,Facebook,No,No,0,,131,,,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
619413,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
580428,API,Google,No,No,0,2.0,266,1.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
610717,Landing Page Submission,Google,No,No,1,3.0,995,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
605055,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
596507,Landing Page Submission,Google,Yes,No,0,4.0,175,4.0,SMS Sent,Media and Advertising,,No,No,No,No,No,No,,,No
652641,API,Google,No,No,0,4.0,213,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
604281,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
630128,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,305,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
598202,Landing Page Submission,Direct Traffic,No,No,1,6.0,1317,6.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
654316,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
616453,Landing Page Submission,Direct Traffic,No,No,0,8.0,283,8.0,Page Visited on Website,Healthcare Management,,No,No,No,No,No,No,,,Yes
628615,Landing Page Submission,Google,No,No,0,4.0,126,2.0,SMS Sent,Healthcare Management,,No,No,No,No,No,No,,,No
656668,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
583649,Landing Page Submission,Google,Yes,No,0,11.0,190,3.67,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,18.0,15.0,Yes
583421,Landing Page Submission,Google,No,No,0,7.0,600,2.33,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,19.0,No
631477,API,Google,No,No,0,2.0,385,1.0,Email Opened,,,No,No,No,No,No,No,,,No
588111,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
602677,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
618267,Landing Page Submission,Google,No,No,1,5.0,920,5.0,SMS Sent,International Business,,No,No,No,No,No,No,,,No
593929,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
622488,API,Google,Yes,No,0,4.0,420,1.0,Email Bounced,,,No,No,No,No,No,No,,,No
650133,Landing Page Submission,Google,No,No,1,4.0,950,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
590614,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
629330,API,Organic Search,No,No,0,3.0,560,3.0,Converted to Lead,,,No,No,No,No,No,No,,,No
651663,Landing Page Submission,Google,No,No,0,3.0,1198,3.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,13.0,18.0,No
588932,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
627699,Landing Page Submission,Direct Traffic,No,No,1,4.0,921,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
629651,Landing Page Submission,Google,No,No,1,3.0,176,3.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
596759,Landing Page Submission,Direct Traffic,No,No,1,6.0,1266,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
660333,Landing Page Submission,Organic Search,No,No,1,4.0,16,2.0,Page Visited on Website,E-COMMERCE,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
600274,Landing Page Submission,Organic Search,Yes,No,0,6.0,326,6.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
586326,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
583307,Landing Page Submission,Direct Traffic,No,No,1,3.0,1368,1.5,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
602453,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
620751,Landing Page Submission,Direct Traffic,No,No,0,8.0,362,2.67,Email Opened,Marketing Management,Other,No,No,No,No,No,No,,,No
656096,API,Organic Search,No,No,0,2.0,250,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
588677,API,Organic Search,No,No,1,3.0,1025,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
608348,Landing Page Submission,Direct Traffic,No,No,1,2.0,1521,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
591106,Landing Page Submission,Organic Search,No,No,1,4.0,1462,4.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,16.0,17.0,Yes
591543,API,Organic Search,No,No,0,6.0,139,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
607134,Landing Page Submission,Google,No,No,0,2.0,91,2.0,SMS Sent,,,No,No,No,No,No,No,,,No
629073,Landing Page Submission,Direct Traffic,No,No,0,4.0,121,4.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,Yes
635762,Landing Page Submission,Direct Traffic,No,No,0,1.0,296,1.0,Converted to Lead,E-COMMERCE,,No,No,No,No,No,No,14.0,13.0,Yes
591050,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
595903,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
580231,API,Google,No,No,0,2.0,19,2.0,SMS Sent,,,No,No,No,No,No,No,13.0,15.0,No
588319,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
610766,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
646749,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
580143,Landing Page Submission,Google,No,No,1,4.0,1553,4.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,19.0,No
614554,Landing Page Submission,Google,No,No,1,4.0,709,4.0,Page Visited on Website,Hospitality Management,Unemployed,No,No,No,No,No,No,,,No
614066,API,Google,No,No,0,2.0,1217,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
658231,Landing Page Submission,Direct Traffic,No,No,1,2.0,1587,2.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,14.0,13.0,No
586401,Landing Page Submission,Direct Traffic,No,No,0,5.0,31,5.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
609211,API,Google,No,No,1,2.0,1241,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
605214,API,Chat,No,No,0,2.0,31,2.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
649981,API,Organic Search,No,No,0,11.0,1166,2.2,Page Visited on Website,,,No,No,No,No,No,No,,,No
609397,API,Direct Traffic,No,No,1,3.0,1759,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
651037,API,Direct Traffic,Yes,No,0,8.0,88,8.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
598518,Landing Page Submission,Direct Traffic,No,No,1,3.0,1886,3.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
586175,Landing Page Submission,Google,No,No,0,6.0,1353,6.0,Email Opened,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,15.0,18.0,No
600829,Landing Page Submission,Google,No,No,0,4.0,1382,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
599922,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,69,1.0,Email Bounced,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
579753,Landing Page Submission,Google,No,No,0,4.0,455,4.0,Form Submitted on Website,Operations Management,Unemployed,No,No,No,No,No,No,12.0,20.0,No
642295,Landing Page Submission,Google,No,No,0,4.0,198,4.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,14.0,17.0,No
582130,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
581051,API,Google,No,No,1,7.0,1524,1.4,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
619569,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
585281,API,Google,No,No,0,2.0,1580,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
603178,Landing Page Submission,Direct Traffic,No,No,0,5.0,1099,2.5,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
616067,Landing Page Submission,Direct Traffic,No,No,1,5.0,1540,2.5,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
656340,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
654519,Landing Page Submission,Organic Search,No,No,1,13.0,373,6.5,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,17.0,13.0,Yes
656939,Landing Page Submission,Google,No,No,0,8.0,149,2.0,Chat Conversation,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
598338,API,Google,No,No,0,1.0,1161,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
605086,Landing Page Submission,Google,No,No,0,9.0,246,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
614625,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
610408,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,122,2.0,Email Bounced,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
617100,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
598556,Landing Page Submission,Organic Search,No,No,0,5.0,1465,5.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
624431,Landing Page Submission,Organic Search,No,No,0,4.0,106,4.0,Email Opened,Travel and Tourism,,No,No,No,No,No,No,,,Yes
586757,API,Google,No,No,1,2.0,780,2.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,15.0,No
649235,API,Google,No,No,1,7.0,1212,3.5,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,16.0,No
626334,Landing Page Submission,Google,No,No,0,4.0,1123,4.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
588740,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
624838,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,75,1.0,Email Bounced,,,No,No,No,No,No,No,,,No
608909,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
591323,Landing Page Submission,Direct Traffic,No,No,0,2.0,181,2.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
582721,Landing Page Submission,Google,No,No,0,4.0,18,4.0,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,12.0,18.0,Yes
656962,API,Google,No,No,0,6.0,90,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
633061,Landing Page Submission,Direct Traffic,No,No,0,3.0,73,3.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
650851,API,Google,No,No,1,2.0,1585,2.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,15.0,16.0,No
651262,Landing Page Submission,Google,No,No,0,5.0,376,5.0,Unreachable,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,16.0,No
606508,API,Organic Search,No,No,1,9.0,2125,3.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
629556,Landing Page Submission,Organic Search,Yes,No,1,6.0,1525,6.0,SMS Sent,Travel and Tourism,Working Professional,No,No,No,No,No,No,,,Yes
630422,Landing Page Submission,Google,No,No,0,10.0,524,1.67,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,17.0,18.0,Yes
643275,Lead Import,Facebook,No,No,0,0.0,0,0.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,11.0,12.0,No
597284,Landing Page Submission,Direct Traffic,No,No,1,2.0,157,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
590717,API,Organic Search,No,No,0,7.0,384,3.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
603390,Landing Page Submission,Organic Search,No,No,1,14.0,1627,14.0,Email Opened,Retail Management,,No,No,No,No,No,No,,,Yes
633177,Landing Page Submission,Direct Traffic,No,No,0,2.0,349,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
586701,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
607615,Landing Page Submission,Direct Traffic,Yes,No,0,18.0,84,4.5,Page Visited on Website,Travel and Tourism,,No,No,No,No,No,No,,,No
596160,Landing Page Submission,Direct Traffic,No,No,0,2.0,989,2.0,Form Submitted on Website,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
639564,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
582193,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
642628,Landing Page Submission,Direct Traffic,No,No,1,2.0,811,2.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,17.0,Yes
592297,Landing Page Submission,Google,No,No,0,7.0,20,2.33,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,11.0,18.0,Yes
607465,Landing Page Submission,Direct Traffic,No,No,1,3.0,317,1.5,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
617495,Lead Add Form,,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
587481,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
581942,API,Google,No,No,0,2.0,1385,2.0,SMS Sent,,,No,No,No,No,No,No,13.0,15.0,No
598210,API,Direct Traffic,No,No,1,11.0,1411,1.38,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,16.0,No
591526,API,Google,No,No,0,3.0,425,1.5,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
608869,API,Chat,No,No,0,3.0,289,1.0,Chat Conversation,Human Resource Management,,No,No,No,No,No,No,,,Yes
584568,Landing Page Submission,Direct Traffic,No,No,0,2.0,33,2.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,13.0,Yes
650656,API,Google,No,No,1,3.0,117,1.5,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
644111,API,Organic Search,No,No,0,2.0,1978,2.0,SMS Sent,,,No,No,No,No,No,No,13.0,15.0,No
658612,API,Google,No,No,0,1.0,164,1.0,Converted to Lead,,,No,No,No,No,No,No,14.0,15.0,No
608307,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
583728,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
598742,Landing Page Submission,Direct Traffic,No,No,1,3.0,1371,3.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,No
610994,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
658234,Landing Page Submission,Google,No,No,0,5.0,207,2.5,Form Submitted on Website,Finance Management,,No,No,No,No,No,No,12.0,18.0,No
